instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
220508677,861362,BANKEX25OCT59300CE,"BANKEX",0,2025-10-30,59300,0.05,30,CE,BFO-OPT,BFO
220547589,861514,BANKEX25OCT59300PE,"BANKEX",0,2025-10-30,59300,0.05,30,PE,BFO-OPT,BFO
220491525,861295,BANKEX25OCT59200PE,"BANKEX",0,2025-10-30,59200,0.05,30,PE,BFO-OPT,BFO
220554501,861541,BANKEX25OCT59200CE,"BANKEX",0,2025-10-30,59200,0.05,30,CE,BFO-OPT,BFO
220496901,861316,BANKEX25OCT59100CE,"BANKEX",0,2025-10-30,59100,0.05,30,CE,BFO-OPT,BFO
220537605,861475,BANKEX25OCT59100PE,"BANKEX",0,2025-10-30,59100,0.05,30,PE,BFO-OPT,BFO
220542725,861495,BANKEX25OCT59000CE,"BANKEX",0,2025-10-30,59000,0.05,30,CE,BFO-OPT,BFO
220579077,861637,BANKEX25OCT59000PE,"BANKEX",0,2025-10-30,59000,0.05,30,PE,BFO-OPT,BFO
220556293,861548,BANKEX25OCT58900PE,"BANKEX",0,2025-10-30,58900,0.05,30,PE,BFO-OPT,BFO
220614661,861776,BANKEX25OCT58900CE,"BANKEX",0,2025-10-30,58900,0.05,30,CE,BFO-OPT,BFO
220561925,861570,BANKEX25OCT58800CE,"BANKEX",0,2025-10-30,58800,0.05,30,CE,BFO-OPT,BFO
220598533,861713,BANKEX25OCT58800PE,"BANKEX",0,2025-10-30,58800,0.05,30,PE,BFO-OPT,BFO
220462853,861183,BANKEX25OCT58700PE,"BANKEX",0,2025-10-30,58700,0.05,30,PE,BFO-OPT,BFO
220604165,861735,BANKEX25OCT58700CE,"BANKEX",0,2025-10-30,58700,0.05,30,CE,BFO-OPT,BFO
220549893,861523,BANKEX25OCT58600CE,"BANKEX",0,2025-10-30,58600,0.05,30,CE,BFO-OPT,BFO
220587781,861671,BANKEX25OCT58600PE,"BANKEX",0,2025-10-30,58600,0.05,30,PE,BFO-OPT,BFO
220593413,861693,BANKEX25OCT58500CE,"BANKEX",0,2025-10-30,58500,0.05,30,CE,BFO-OPT,BFO
220630533,861838,BANKEX25OCT58500PE,"BANKEX",0,2025-10-30,58500,0.05,30,PE,BFO-OPT,BFO
220458245,861165,BANKEX25OCT58400CE,"BANKEX",0,2025-10-30,58400,0.05,30,CE,BFO-OPT,BFO
220576005,861625,BANKEX25OCT58400PE,"BANKEX",0,2025-10-30,58400,0.05,30,PE,BFO-OPT,BFO
220580613,861643,BANKEX25OCT58300CE,"BANKEX",0,2025-10-30,58300,0.05,30,CE,BFO-OPT,BFO
220619269,861794,BANKEX25OCT58300PE,"BANKEX",0,2025-10-30,58300,0.05,30,PE,BFO-OPT,BFO
220484869,861269,BANKEX25OCT58200PE,"BANKEX",0,2025-10-30,58200,0.05,30,PE,BFO-OPT,BFO
220625925,861820,BANKEX25OCT58200CE,"BANKEX",0,2025-10-30,58200,0.05,30,CE,BFO-OPT,BFO
220570117,861602,BANKEX25OCT58100CE,"BANKEX",0,2025-10-30,58100,0.05,30,CE,BFO-OPT,BFO
220607749,861749,BANKEX25OCT58100PE,"BANKEX",0,2025-10-30,58100,0.05,30,PE,BFO-OPT,BFO
220472325,861220,BANKEX25OCT58000PE,"BANKEX",0,2025-10-30,58000,0.05,30,PE,BFO-OPT,BFO
220613637,861772,BANKEX25OCT58000CE,"BANKEX",0,2025-10-30,58000,0.05,30,CE,BFO-OPT,BFO
220509957,861367,BANKEX25OCT57900CE,"BANKEX",0,2025-10-30,57900,0.05,30,CE,BFO-OPT,BFO
220548101,861516,BANKEX25OCT57900PE,"BANKEX",0,2025-10-30,57900,0.05,30,PE,BFO-OPT,BFO
220455173,861153,BANKEX25OCT57800CE,"BANKEX",0,2025-10-30,57800,0.05,30,CE,BFO-OPT,BFO
220492805,861300,BANKEX25OCT57800PE,"BANKEX",0,2025-10-30,57800,0.05,30,PE,BFO-OPT,BFO
220498693,861323,BANKEX25OCT57700CE,"BANKEX",0,2025-10-30,57700,0.05,30,CE,BFO-OPT,BFO
220538117,861477,BANKEX25OCT57700PE,"BANKEX",0,2025-10-30,57700,0.05,30,PE,BFO-OPT,BFO
220480517,861252,BANKEX25OCT57600PE,"BANKEX",0,2025-10-30,57600,0.05,30,PE,BFO-OPT,BFO
220543493,861498,BANKEX25OCT57600CE,"BANKEX",0,2025-10-30,57600,0.05,30,CE,BFO-OPT,BFO
220486405,861275,BANKEX25OCT57500CE,"BANKEX",0,2025-10-30,57500,0.05,30,CE,BFO-OPT,BFO
220527365,861435,BANKEX25OCT57500PE,"BANKEX",0,2025-10-30,57500,0.05,30,PE,BFO-OPT,BFO
220533253,861458,BANKEX25OCT57400CE,"BANKEX",0,2025-10-30,57400,0.05,30,CE,BFO-OPT,BFO
220569605,861600,BANKEX25OCT57400PE,"BANKEX",0,2025-10-30,57400,0.05,30,PE,BFO-OPT,BFO
220473861,861226,BANKEX25OCT57300CE,"BANKEX",0,2025-10-30,57300,0.05,30,CE,BFO-OPT,BFO
220515333,861388,BANKEX25OCT57300PE,"BANKEX",0,2025-10-30,57300,0.05,30,PE,BFO-OPT,BFO
220522245,861415,BANKEX25OCT57200CE,"BANKEX",0,2025-10-30,57200,0.05,30,CE,BFO-OPT,BFO
220559621,861561,BANKEX25OCT57200PE,"BANKEX",0,2025-10-30,57200,0.05,30,PE,BFO-OPT,BFO
220503045,861340,BANKEX25OCT57100PE,"BANKEX",0,2025-10-30,57100,0.05,30,PE,BFO-OPT,BFO
220564997,861582,BANKEX25OCT57100CE,"BANKEX",0,2025-10-30,57100,0.05,30,CE,BFO-OPT,BFO
220508421,861361,BANKEX25OCT57000CE,"BANKEX",0,2025-10-30,57000,0.05,30,CE,BFO-OPT,BFO
220547333,861513,BANKEX25OCT57000PE,"BANKEX",0,2025-10-30,57000,0.05,30,PE,BFO-OPT,BFO
220582405,861650,BANKEX25OCT56900CE,"BANKEX",0,2025-10-30,56900,0.05,30,CE,BFO-OPT,BFO
220619525,861795,BANKEX25OCT56900PE,"BANKEX",0,2025-10-30,56900,0.05,30,PE,BFO-OPT,BFO
220566533,861588,BANKEX25OCT56800PE,"BANKEX",0,2025-10-30,56800,0.05,30,PE,BFO-OPT,BFO
220626693,861823,BANKEX25OCT56800CE,"BANKEX",0,2025-10-30,56800,0.05,30,CE,BFO-OPT,BFO
220572165,861610,BANKEX25OCT56700CE,"BANKEX",0,2025-10-30,56700,0.05,30,CE,BFO-OPT,BFO
220608517,861752,BANKEX25OCT56700PE,"BANKEX",0,2025-10-30,56700,0.05,30,PE,BFO-OPT,BFO
220472581,861221,BANKEX25OCT56600PE,"BANKEX",0,2025-10-30,56600,0.05,30,PE,BFO-OPT,BFO
220614149,861774,BANKEX25OCT56600CE,"BANKEX",0,2025-10-30,56600,0.05,30,CE,BFO-OPT,BFO
220561669,861569,BANKEX25OCT56500CE,"BANKEX",0,2025-10-30,56500,0.05,30,CE,BFO-OPT,BFO
220598277,861712,BANKEX25OCT56500PE,"BANKEX",0,2025-10-30,56500,0.05,30,PE,BFO-OPT,BFO
220462597,861182,BANKEX25OCT56400PE,"BANKEX",0,2025-10-30,56400,0.05,30,PE,BFO-OPT,BFO
220603653,861733,BANKEX25OCT56400CE,"BANKEX",0,2025-10-30,56400,0.05,30,CE,BFO-OPT,BFO
220467717,861202,BANKEX25OCT56300CE,"BANKEX",0,2025-10-30,56300,0.05,30,CE,BFO-OPT,BFO
220587525,861670,BANKEX25OCT56300PE,"BANKEX",0,2025-10-30,56300,0.05,30,PE,BFO-OPT,BFO
220593157,861692,BANKEX25OCT56200CE,"BANKEX",0,2025-10-30,56200,0.05,30,CE,BFO-OPT,BFO
220630277,861837,BANKEX25OCT56200PE,"BANKEX",0,2025-10-30,56200,0.05,30,PE,BFO-OPT,BFO
220457989,861164,BANKEX25OCT56100CE,"BANKEX",0,2025-10-30,56100,0.05,30,CE,BFO-OPT,BFO
220496389,861314,BANKEX25OCT56100PE,"BANKEX",0,2025-10-30,56100,0.05,30,PE,BFO-OPT,BFO
220580357,861642,BANKEX25OCT56000CE,"BANKEX",0,2025-10-30,56000,0.05,30,CE,BFO-OPT,BFO
220619013,861793,BANKEX25OCT56000PE,"BANKEX",0,2025-10-30,56000,0.05,30,PE,BFO-OPT,BFO
220476421,861236,BANKEX25OCT55900CE,"BANKEX",0,2025-10-30,55900,0.05,30,CE,BFO-OPT,BFO
220516357,861392,BANKEX25OCT55900PE,"BANKEX",0,2025-10-30,55900,0.05,30,PE,BFO-OPT,BFO
220523269,861419,BANKEX25OCT55800CE,"BANKEX",0,2025-10-30,55800,0.05,30,CE,BFO-OPT,BFO
220560133,861563,BANKEX25OCT55800PE,"BANKEX",0,2025-10-30,55800,0.05,30,PE,BFO-OPT,BFO
220465413,861193,BANKEX25OCT55700CE,"BANKEX",0,2025-10-30,55700,0.05,30,CE,BFO-OPT,BFO
220504325,861345,BANKEX25OCT55700PE,"BANKEX",0,2025-10-30,55700,0.05,30,PE,BFO-OPT,BFO
220509701,861366,BANKEX25OCT55600CE,"BANKEX",0,2025-10-30,55600,0.05,30,CE,BFO-OPT,BFO
220547845,861515,BANKEX25OCT55600PE,"BANKEX",0,2025-10-30,55600,0.05,30,PE,BFO-OPT,BFO
220492549,861299,BANKEX25OCT55500PE,"BANKEX",0,2025-10-30,55500,0.05,30,PE,BFO-OPT,BFO
220555269,861544,BANKEX25OCT55500CE,"BANKEX",0,2025-10-30,55500,0.05,30,CE,BFO-OPT,BFO
220498437,861322,BANKEX25OCT55400CE,"BANKEX",0,2025-10-30,55400,0.05,30,CE,BFO-OPT,BFO
220537861,861476,BANKEX25OCT55400PE,"BANKEX",0,2025-10-30,55400,0.05,30,PE,BFO-OPT,BFO
220542981,861496,BANKEX25OCT55300CE,"BANKEX",0,2025-10-30,55300,0.05,30,CE,BFO-OPT,BFO
220579589,861639,BANKEX25OCT55300PE,"BANKEX",0,2025-10-30,55300,0.05,30,PE,BFO-OPT,BFO
220486149,861274,BANKEX25OCT55200CE,"BANKEX",0,2025-10-30,55200,0.05,30,CE,BFO-OPT,BFO
220527109,861434,BANKEX25OCT55200PE,"BANKEX",0,2025-10-30,55200,0.05,30,PE,BFO-OPT,BFO
220532997,861457,BANKEX25OCT55100CE,"BANKEX",0,2025-10-30,55100,0.05,30,CE,BFO-OPT,BFO
220569349,861599,BANKEX25OCT55100PE,"BANKEX",0,2025-10-30,55100,0.05,30,PE,BFO-OPT,BFO
220473605,861225,BANKEX25OCT55000CE,"BANKEX",0,2025-10-30,55000,0.05,30,CE,BFO-OPT,BFO
220515077,861387,BANKEX25OCT55000PE,"BANKEX",0,2025-10-30,55000,0.05,30,PE,BFO-OPT,BFO
220552197,861532,BANKEX25OCT54900CE,"BANKEX",0,2025-10-30,54900,0.05,30,CE,BFO-OPT,BFO
220588549,861674,BANKEX25OCT54900PE,"BANKEX",0,2025-10-30,54900,0.05,30,PE,BFO-OPT,BFO
220594181,861696,BANKEX25OCT54800CE,"BANKEX",0,2025-10-30,54800,0.05,30,CE,BFO-OPT,BFO
220630789,861839,BANKEX25OCT54800PE,"BANKEX",0,2025-10-30,54800,0.05,30,PE,BFO-OPT,BFO
220636933,861863,BANKEX25OCT54700CE,"BANKEX",0,2025-10-30,54700,0.05,30,CE,BFO-OPT,BFO
220660997,861957,BANKEX25OCT54700PE,"BANKEX",0,2025-10-30,54700,0.05,30,PE,BFO-OPT,BFO
220768517,862377,BANKEX25OCT54600CE,"BANKEX",0,2025-10-30,54600,0.05,30,CE,BFO-OPT,BFO
220797701,862491,BANKEX25OCT54600PE,"BANKEX",0,2025-10-30,54600,0.05,30,PE,BFO-OPT,BFO
220881413,862818,BANKEX25OCT54500PE,"BANKEX",0,2025-10-30,54500,0.05,30,PE,BFO-OPT,BFO
221013765,863335,BANKEX25OCT54500CE,"BANKEX",0,2025-10-30,54500,0.05,30,CE,BFO-OPT,BFO
220958469,863119,BANKEX25OCT54400CE,"BANKEX",0,2025-10-30,54400,0.05,30,CE,BFO-OPT,BFO
220996101,863266,BANKEX25OCT54400PE,"BANKEX",0,2025-10-30,54400,0.05,30,PE,BFO-OPT,BFO
220870917,862777,BANKEX25OCT54300PE,"BANKEX",0,2025-10-30,54300,0.05,30,PE,BFO-OPT,BFO
221002245,863290,BANKEX25OCT54300CE,"BANKEX",0,2025-10-30,54300,0.05,30,CE,BFO-OPT,BFO
221059333,863513,BANKEX25OCT54200CE,"BANKEX",0,2025-10-30,54200,0.05,30,CE,BFO-OPT,BFO
221071877,863562,BANKEX25OCT54200PE,"BANKEX",0,2025-10-30,54200,0.05,30,PE,BFO-OPT,BFO
221058821,863511,BANKEX25OCT54100PE,"BANKEX",0,2025-10-30,54100,0.05,30,PE,BFO-OPT,BFO
221072389,863564,BANKEX25OCT54100CE,"BANKEX",0,2025-10-30,54100,0.05,30,CE,BFO-OPT,BFO
221180677,863987,BANKEX25OCT54000CE,"BANKEX",0,2025-10-30,54000,0.05,30,CE,BFO-OPT,BFO
221273349,864349,BANKEX25OCT54000PE,"BANKEX",0,2025-10-30,54000,0.05,30,PE,BFO-OPT,BFO
221193221,864036,BANKEX25OCT53900PE,"BANKEX",0,2025-10-30,53900,0.05,30,PE,BFO-OPT,BFO
221240581,864221,BANKEX25OCT53900CE,"BANKEX",0,2025-10-30,53900,0.05,30,CE,BFO-OPT,BFO
221197829,864054,BANKEX25OCT53800CE,"BANKEX",0,2025-10-30,53800,0.05,30,CE,BFO-OPT,BFO
221228549,864174,BANKEX25OCT53800PE,"BANKEX",0,2025-10-30,53800,0.05,30,PE,BFO-OPT,BFO
221233925,864195,BANKEX25OCT53700CE,"BANKEX",0,2025-10-30,53700,0.05,30,CE,BFO-OPT,BFO
221261317,864302,BANKEX25OCT53700PE,"BANKEX",0,2025-10-30,53700,0.05,30,PE,BFO-OPT,BFO
221187589,864014,BANKEX25OCT53600CE,"BANKEX",0,2025-10-30,53600,0.05,30,CE,BFO-OPT,BFO
221219077,864137,BANKEX25OCT53600PE,"BANKEX",0,2025-10-30,53600,0.05,30,PE,BFO-OPT,BFO
223624453,873533,BANKEX25OCT53500PE,"BANKEX",0,2025-10-30,53500,0.05,30,PE,BFO-OPT,BFO
223642373,873603,BANKEX25OCT53500CE,"BANKEX",0,2025-10-30,53500,0.05,30,CE,BFO-OPT,BFO
223627781,873546,BANKEX25OCT53400PE,"BANKEX",0,2025-10-30,53400,0.05,30,PE,BFO-OPT,BFO
223629061,873551,BANKEX25OCT53400CE,"BANKEX",0,2025-10-30,53400,0.05,30,CE,BFO-OPT,BFO
223633413,873568,BANKEX25OCT53300CE,"BANKEX",0,2025-10-30,53300,0.05,30,CE,BFO-OPT,BFO
223653637,873647,BANKEX25OCT53300PE,"BANKEX",0,2025-10-30,53300,0.05,30,PE,BFO-OPT,BFO
223623173,873528,BANKEX25OCT53200CE,"BANKEX",0,2025-10-30,53200,0.05,30,CE,BFO-OPT,BFO
223641861,873601,BANKEX25OCT53200PE,"BANKEX",0,2025-10-30,53200,0.05,30,PE,BFO-OPT,BFO
223746821,874011,BANKEX25OCT53100CE,"BANKEX",0,2025-10-30,53100,0.05,30,CE,BFO-OPT,BFO
224150789,875589,BANKEX25OCT53100PE,"BANKEX",0,2025-10-30,53100,0.05,30,PE,BFO-OPT,BFO
223860741,874456,BANKEX25OCT53000PE,"BANKEX",0,2025-10-30,53000,0.05,30,PE,BFO-OPT,BFO
224239365,875935,BANKEX25OCT53000CE,"BANKEX",0,2025-10-30,53000,0.05,30,CE,BFO-OPT,BFO
223784965,874160,BANKEX25OCT52900PE,"BANKEX",0,2025-10-30,52900,0.05,30,PE,BFO-OPT,BFO
224171525,875670,BANKEX25OCT52900CE,"BANKEX",0,2025-10-30,52900,0.05,30,CE,BFO-OPT,BFO
223857157,874442,BANKEX25OCT52800PE,"BANKEX",0,2025-10-30,52800,0.05,30,PE,BFO-OPT,BFO
224236293,875923,BANKEX25OCT52800CE,"BANKEX",0,2025-10-30,52800,0.05,30,CE,BFO-OPT,BFO
223663877,873687,BANKEX25OCT52700PE,"BANKEX",0,2025-10-30,52700,0.05,30,PE,BFO-OPT,BFO
224010245,875040,BANKEX25OCT52700CE,"BANKEX",0,2025-10-30,52700,0.05,30,CE,BFO-OPT,BFO
223731461,873951,BANKEX25OCT52600PE,"BANKEX",0,2025-10-30,52600,0.05,30,PE,BFO-OPT,BFO
223760901,874066,BANKEX25OCT52600CE,"BANKEX",0,2025-10-30,52600,0.05,30,CE,BFO-OPT,BFO
224409861,876601,BANKEX25OCT52500CE,"BANKEX",0,2025-10-30,52500,0.05,30,CE,BFO-OPT,BFO
224457477,876787,BANKEX25OCT52500PE,"BANKEX",0,2025-10-30,52500,0.05,30,PE,BFO-OPT,BFO
223755781,874046,BANKEX25NOV62400CE,"BANKEX",0,2025-11-27,62400,0.05,30,CE,BFO-OPT,BFO
224156933,875613,BANKEX25NOV62400PE,"BANKEX",0,2025-11-27,62400,0.05,30,PE,BFO-OPT,BFO
224000773,875003,BANKEX25NOV62500CE,"BANKEX",0,2025-11-27,62500,0.05,30,CE,BFO-OPT,BFO
224332293,876298,BANKEX25NOV62500PE,"BANKEX",0,2025-11-27,62500,0.05,30,PE,BFO-OPT,BFO
223826693,874323,BANKEX25NOV62300CE,"BANKEX",0,2025-11-27,62300,0.05,30,CE,BFO-OPT,BFO
224221189,875864,BANKEX25NOV62300PE,"BANKEX",0,2025-11-27,62300,0.05,30,PE,BFO-OPT,BFO
223851525,874420,BANKEX25NOV62600PE,"BANKEX",0,2025-11-27,62600,0.05,30,PE,BFO-OPT,BFO
223876101,874516,BANKEX25NOV62600CE,"BANKEX",0,2025-11-27,62600,0.05,30,CE,BFO-OPT,BFO
223979781,874921,BANKEX25NOV62200PE,"BANKEX",0,2025-11-27,62200,0.05,30,PE,BFO-OPT,BFO
224315909,876234,BANKEX25NOV62200CE,"BANKEX",0,2025-11-27,62200,0.05,30,CE,BFO-OPT,BFO
223778821,874136,BANKEX25NOV62700PE,"BANKEX",0,2025-11-27,62700,0.05,30,PE,BFO-OPT,BFO
224167173,875653,BANKEX25NOV62700CE,"BANKEX",0,2025-11-27,62700,0.05,30,CE,BFO-OPT,BFO
224114693,875448,BANKEX25NOV62100PE,"BANKEX",0,2025-11-27,62100,0.05,30,PE,BFO-OPT,BFO
224139013,875543,BANKEX25NOV62100CE,"BANKEX",0,2025-11-27,62100,0.05,30,CE,BFO-OPT,BFO
223670789,873714,BANKEX25NOV62800CE,"BANKEX",0,2025-11-27,62800,0.05,30,CE,BFO-OPT,BFO
224041221,875161,BANKEX25NOV62800PE,"BANKEX",0,2025-11-27,62800,0.05,30,PE,BFO-OPT,BFO
223815429,874279,BANKEX25NOV62000PE,"BANKEX",0,2025-11-27,62000,0.05,30,PE,BFO-OPT,BFO
224201733,875788,BANKEX25NOV62000CE,"BANKEX",0,2025-11-27,62000,0.05,30,CE,BFO-OPT,BFO
223901189,874614,BANKEX25NOV62900PE,"BANKEX",0,2025-11-27,62900,0.05,30,PE,BFO-OPT,BFO
224273925,876070,BANKEX25NOV62900CE,"BANKEX",0,2025-11-27,62900,0.05,30,CE,BFO-OPT,BFO
223738373,873978,BANKEX25NOV61900PE,"BANKEX",0,2025-11-27,61900,0.05,30,PE,BFO-OPT,BFO
224135173,875528,BANKEX25NOV61900CE,"BANKEX",0,2025-11-27,61900,0.05,30,CE,BFO-OPT,BFO
223675141,873731,BANKEX25NOV63000CE,"BANKEX",0,2025-11-27,63000,0.05,30,CE,BFO-OPT,BFO
224050949,875199,BANKEX25NOV63000PE,"BANKEX",0,2025-11-27,63000,0.05,30,PE,BFO-OPT,BFO
223809285,874255,BANKEX25NOV61800PE,"BANKEX",0,2025-11-27,61800,0.05,30,PE,BFO-OPT,BFO
223837445,874365,BANKEX25NOV61800CE,"BANKEX",0,2025-11-27,61800,0.05,30,CE,BFO-OPT,BFO
223866117,874477,BANKEX25NOV63100CE,"BANKEX",0,2025-11-27,63100,0.05,30,CE,BFO-OPT,BFO
224254213,875993,BANKEX25NOV63100PE,"BANKEX",0,2025-11-27,63100,0.05,30,PE,BFO-OPT,BFO
223927557,874717,BANKEX25NOV61700CE,"BANKEX",0,2025-11-27,61700,0.05,30,CE,BFO-OPT,BFO
224297989,876164,BANKEX25NOV61700PE,"BANKEX",0,2025-11-27,61700,0.05,30,PE,BFO-OPT,BFO
224191493,875748,BANKEX25NOV63200PE,"BANKEX",0,2025-11-27,63200,0.05,30,PE,BFO-OPT,BFO
227531269,888794,BANKEX25NOV70200PE,"BANKEX",0,2025-11-27,70200,0.05,30,PE,BFO-OPT,BFO
227631621,889186,BANKEX25NOV70200CE,"BANKEX",0,2025-11-27,70200,0.05,30,CE,BFO-OPT,BFO
227539973,888828,BANKEX25NOV70100CE,"BANKEX",0,2025-11-27,70100,0.05,30,CE,BFO-OPT,BFO
227595013,889043,BANKEX25NOV70100PE,"BANKEX",0,2025-11-27,70100,0.05,30,PE,BFO-OPT,BFO
227518213,888743,BANKEX25NOV70000PE,"BANKEX",0,2025-11-27,70000,0.05,30,PE,BFO-OPT,BFO
227604485,889080,BANKEX25NOV70000CE,"BANKEX",0,2025-11-27,70000,0.05,30,CE,BFO-OPT,BFO
227365637,888147,BANKEX25NOV69900PE,"BANKEX",0,2025-11-27,69900,0.05,30,PE,BFO-OPT,BFO
227442693,888448,BANKEX25NOV69900CE,"BANKEX",0,2025-11-27,69900,0.05,30,CE,BFO-OPT,BFO
227369477,888162,BANKEX25NOV69800CE,"BANKEX",0,2025-11-27,69800,0.05,30,CE,BFO-OPT,BFO
227415813,888343,BANKEX25NOV69800PE,"BANKEX",0,2025-11-27,69800,0.05,30,PE,BFO-OPT,BFO
227422725,888370,BANKEX25NOV69700CE,"BANKEX",0,2025-11-27,69700,0.05,30,CE,BFO-OPT,BFO
227463685,888530,BANKEX25NOV69700PE,"BANKEX",0,2025-11-27,69700,0.05,30,PE,BFO-OPT,BFO
227357445,888115,BANKEX25NOV69600CE,"BANKEX",0,2025-11-27,69600,0.05,30,CE,BFO-OPT,BFO
227399173,888278,BANKEX25NOV69600PE,"BANKEX",0,2025-11-27,69600,0.05,30,PE,BFO-OPT,BFO
227223557,887592,BANKEX25NOV69500CE,"BANKEX",0,2025-11-27,69500,0.05,30,CE,BFO-OPT,BFO
227259397,887732,BANKEX25NOV69500PE,"BANKEX",0,2025-11-27,69500,0.05,30,PE,BFO-OPT,BFO
227170821,887386,BANKEX25NOV69400CE,"BANKEX",0,2025-11-27,69400,0.05,30,CE,BFO-OPT,BFO
227204101,887516,BANKEX25NOV69400PE,"BANKEX",0,2025-11-27,69400,0.05,30,PE,BFO-OPT,BFO
227211269,887544,BANKEX25NOV69300CE,"BANKEX",0,2025-11-27,69300,0.05,30,CE,BFO-OPT,BFO
227248133,887688,BANKEX25NOV69300PE,"BANKEX",0,2025-11-27,69300,0.05,30,PE,BFO-OPT,BFO
227193605,887475,BANKEX25NOV69200PE,"BANKEX",0,2025-11-27,69200,0.05,30,PE,BFO-OPT,BFO
227254789,887714,BANKEX25NOV69200CE,"BANKEX",0,2025-11-27,69200,0.05,30,CE,BFO-OPT,BFO
227199749,887499,BANKEX25NOV69100CE,"BANKEX",0,2025-11-27,69100,0.05,30,CE,BFO-OPT,BFO
227238149,887649,BANKEX25NOV69100PE,"BANKEX",0,2025-11-27,69100,0.05,30,PE,BFO-OPT,BFO
227030021,886836,BANKEX25NOV69000CE,"BANKEX",0,2025-11-27,69000,0.05,30,CE,BFO-OPT,BFO
227083013,887043,BANKEX25NOV69000PE,"BANKEX",0,2025-11-27,69000,0.05,30,PE,BFO-OPT,BFO
226737669,885694,BANKEX25NOV68900CE,"BANKEX",0,2025-11-27,68900,0.05,30,CE,BFO-OPT,BFO
226745093,885723,BANKEX25NOV68900PE,"BANKEX",0,2025-11-27,68900,0.05,30,PE,BFO-OPT,BFO
226763269,885794,BANKEX25NOV68800CE,"BANKEX",0,2025-11-27,68800,0.05,30,CE,BFO-OPT,BFO
226772997,885832,BANKEX25NOV68800PE,"BANKEX",0,2025-11-27,68800,0.05,30,PE,BFO-OPT,BFO
226695685,885530,BANKEX25NOV68700PE,"BANKEX",0,2025-11-27,68700,0.05,30,PE,BFO-OPT,BFO
226735109,885684,BANKEX25NOV68700CE,"BANKEX",0,2025-11-27,68700,0.05,30,CE,BFO-OPT,BFO
226712837,885597,BANKEX25NOV68600CE,"BANKEX",0,2025-11-27,68600,0.05,30,CE,BFO-OPT,BFO
226732037,885672,BANKEX25NOV68600PE,"BANKEX",0,2025-11-27,68600,0.05,30,PE,BFO-OPT,BFO
225711365,881685,BANKEX25NOV68500PE,"BANKEX",0,2025-11-27,68500,0.05,30,PE,BFO-OPT,BFO
226494469,884744,BANKEX25NOV68500CE,"BANKEX",0,2025-11-27,68500,0.05,30,CE,BFO-OPT,BFO
225757957,881867,BANKEX25NOV68400CE,"BANKEX",0,2025-11-27,68400,0.05,30,CE,BFO-OPT,BFO
226412549,884424,BANKEX25NOV68400PE,"BANKEX",0,2025-11-27,68400,0.05,30,PE,BFO-OPT,BFO
225624325,881345,BANKEX25NOV68300PE,"BANKEX",0,2025-11-27,68300,0.05,30,PE,BFO-OPT,BFO
226450949,884574,BANKEX25NOV68300CE,"BANKEX",0,2025-11-27,68300,0.05,30,CE,BFO-OPT,BFO
225661957,881492,BANKEX25NOV68200CE,"BANKEX",0,2025-11-27,68200,0.05,30,CE,BFO-OPT,BFO
225950213,882618,BANKEX25NOV68200PE,"BANKEX",0,2025-11-27,68200,0.05,30,PE,BFO-OPT,BFO
224870149,878399,BANKEX25NOV68100CE,"BANKEX",0,2025-11-27,68100,0.05,30,CE,BFO-OPT,BFO
224910341,878556,BANKEX25NOV68100PE,"BANKEX",0,2025-11-27,68100,0.05,30,PE,BFO-OPT,BFO
224655877,877562,BANKEX25NOV68000PE,"BANKEX",0,2025-11-27,68000,0.05,30,PE,BFO-OPT,BFO
224683525,877670,BANKEX25NOV68000CE,"BANKEX",0,2025-11-27,68000,0.05,30,CE,BFO-OPT,BFO
224497157,876942,BANKEX25NOV67900PE,"BANKEX",0,2025-11-27,67900,0.05,30,PE,BFO-OPT,BFO
224540165,877110,BANKEX25NOV67900CE,"BANKEX",0,2025-11-27,67900,0.05,30,CE,BFO-OPT,BFO
224508421,876986,BANKEX25NOV67800PE,"BANKEX",0,2025-11-27,67800,0.05,30,PE,BFO-OPT,BFO
224513285,877005,BANKEX25NOV67800CE,"BANKEX",0,2025-11-27,67800,0.05,30,CE,BFO-OPT,BFO
224520965,877035,BANKEX25NOV67700CE,"BANKEX",0,2025-11-27,67700,0.05,30,CE,BFO-OPT,BFO
224570373,877228,BANKEX25NOV67700PE,"BANKEX",0,2025-11-27,67700,0.05,30,PE,BFO-OPT,BFO
223717125,873895,BANKEX25NOV67600PE,"BANKEX",0,2025-11-27,67600,0.05,30,PE,BFO-OPT,BFO
223744517,874002,BANKEX25NOV67600CE,"BANKEX",0,2025-11-27,67600,0.05,30,CE,BFO-OPT,BFO
223817989,874289,BANKEX25NOV67500CE,"BANKEX",0,2025-11-27,67500,0.05,30,CE,BFO-OPT,BFO
224209157,875817,BANKEX25NOV67500PE,"BANKEX",0,2025-11-27,67500,0.05,30,PE,BFO-OPT,BFO
223959301,874841,BANKEX25NOV67400PE,"BANKEX",0,2025-11-27,67400,0.05,30,PE,BFO-OPT,BFO
224303365,876185,BANKEX25NOV67400CE,"BANKEX",0,2025-11-27,67400,0.05,30,CE,BFO-OPT,BFO
223695621,873811,BANKEX25NOV67300CE,"BANKEX",0,2025-11-27,67300,0.05,30,CE,BFO-OPT,BFO
